,language,title,timestamp,user,action,comment,type,level,expiry,article
145,ru,Казаки,2021-09-15 14:26:13,QBA-bot,protect,повторяющиеся [[ВП:КОНС|неконсенсусные]] правки,"['edit', 'move']","['autoconfirmed', 'autoconfirmed']",2021-09-22 14:26:00,Cossacks
146,ru,Казаки,2020-10-13 17:16:52,QBA-bot,protect,повторяющиеся [[ВП:КОНС|неконсенсусные]] правки,"['edit', 'move']","['autoconfirmed', 'autoconfirmed']",2020-10-20 17:16:00,Cossacks
147,ru,Казаки,2017-06-07 06:47:26,Q-bit array,protect,повторяющиеся неконсенсусные правки,['edit'],['autoconfirmed'],2017-06-21 06:47:00,Cossacks
148,ru,Казаки,2014-07-09 10:46:20,Abiyoyo,modify,активная [[ВП:ВОЙ|война правок]],,,2014-07-16 10:46:00,Cossacks
149,ru,Казаки,2014-07-09 05:23:08,Vladimir Solovjev,protect,повторяющиеся неконсенсусные правки,,,2014-07-16 05:23:00,Cossacks
150,ru,Казаки,2014-06-10 16:36:08,Petrov Victor,protect,"многократное добавление текстов, нарушающих [[ВП:АП|авторские права]]",,,2014-06-13 16:36:00,Cossacks
151,ru,Казаки,2014-04-17 05:43:53,Dinamik,protect,популярная страница: неочевидные анонимные правки без обсуждения,,,2014-04-18 05:43:00,Cossacks
152,ru,Казаки,2014-03-03 04:40:28,Petrov Victor,protect,активная [[ВП:ВОЙ|война правок]],,,2014-03-10 04:40:00,Cossacks
153,ru,Казаки,2012-09-06 19:39:42,Alex Smotrov,protect,постоянные обходы блокировки бывшим участником [[special:contribs/Serge-kazak|Serge-kazak]],,,2012-10-06 19:39:00,Cossacks
154,ru,Казаки,2012-08-27 22:53:39,Abiyoyo,protect,активная [[ВП:ВОЙ|война правок]],,,2012-09-03 22:53:00,Cossacks
155,ru,Казаки,2012-08-10 18:59:39,Alex Smotrov,protect,активная [[ВП:ВОЙ|война правок]],,,2012-08-24 18:59:00,Cossacks
156,ru,Казаки,2012-07-21 14:06:02,Evacat,protect,активная [[ВП:ВОЙ|война правок]],,,2012-07-28 14:06:00,Cossacks
157,ru,Казаки,2012-07-11 10:04:13,Dodonov,protect,активная [[ВП:ВОЙ|война правок]]: По запросу на странице ВП:ЗС,,,2012-07-13 10:04:00,Cossacks
158,ru,Казаки,2011-03-03 20:35:20,Rubin16,protect,внесение неконсенсусных правок,,,2011-03-06 20:35:00,Cossacks
159,ru,Казаки,2008-04-17 07:57:53,DR,protect,"войнп переименований [move=sysop] (истекает 07:57, 24 апреля 2008 (UTC))",,,2008-04-24 07:57:00,Cossacks
160,ru,Казаки,2008-03-25 20:55:22,OckhamTheFox,unprotect,прошло больше года,,,,Cossacks
161,ru,Казаки,2006-10-10 05:17:11,Vald,protect,[edit=autoconfirmed:move=autoconfirmed],,,,Cossacks
162,en,Ukrainian language,2023-08-17 21:52:44,Courcelles,protect,[[WP:Arbitration Committee/Procedures#Enforcement|Arbitration enforcement]],"['edit', 'move']","['extendedconfirmed', 'extendedconfirmed']",2029-12-31 23:59:59,Ukrainian_language
163,en,Ukrainian language,2022-07-02 14:21:08,El C,protect,[[WP:Arbitration Committee/Procedures#Enforcement|Arbitration enforcement]]: [[WP:ARBEE]],"['edit', 'move']","['autoconfirmed', 'autoconfirmed']",2023-07-02 14:21:00,Ukrainian_language
164,en,Ukrainian language,2010-12-20 00:25:15,Alex Bakharev,protect,[[WP:PPOL#Content disputes|Edit warring / Content dispute]],,,2010-12-23 00:25:00,Ukrainian_language
165,en,Ukrainian language,2008-03-31 16:36:52,Ezhiki,unprotect,the situation has hopefully subsided,,,,Ukrainian_language
166,en,Ukrainian language,2008-02-14 17:02:45,Ezhiki,protect,"ongoing revert war [edit=sysop:move=sysop] (expires 17:02, 14 May 2008 (UTC))",,,2008-05-14 17:02:00,Ukrainian_language
167,de,Ukrainische Sprache,2007-08-27 16:08:22,Elya,protect,"Weblinkspamming [edit=autoconfirmed:move=autoconfirmed] (bis 16:08, 3. Sep. 2007 (UTC))",,,,Ukrainian_language
168,uk,Українська мова,2013-11-07 22:00:48,Aced,modify,важлива сторінка,,,2029-12-31 23:59:59,Ukrainian_language
169,uk,Українська мова,2013-11-07 22:00:01,Aced,move_prot,«[[ДЕМОТИВАТОРИ РУЛЯТЬ!!!]]» перейменована на «[[Українська мова]]»,,,,Ukrainian_language
170,uk,Українська мова,2009-09-01 06:06:00,Erud,protect,частий вандалізм,,,2029-12-31 23:59:59,Ukrainian_language
171,uk,Українська мова,2009-04-23 09:25:09,Erud,unprotect,,,,,Ukrainian_language
172,uk,Українська мова,2008-07-18 15:10:11,AS,protect,Часті вандалізми [edit=autoconfirmed:move=autoconfirmed],,,,Ukrainian_language
173,ru,Украинский язык,2006-10-06 10:55:52,Torin,protect,[edit=autoconfirmed:move=autoconfirmed],,,,Ukrainian_language
174,en,Holodomor,2023-01-01 00:30:29,Mzajac,move_prot,"[[The Holodomor]] moved to [[Holodomor]]: undo undiscussed move by [[user:TatesTopG]]: contrary to [[WP:DEFINITE]], [[WP:THE]]",,,,Holodomor
175,en,Holodomor,2017-03-27 15:34:50,EdJohnston,protect,Persistent [[WP:Disruptive editing|disruptive editing]]: This article is covered by sanctions under [[WP:ARBEE]],"['edit', 'move']","['autoconfirmed', 'autoconfirmed']",2029-12-31 23:59:59,Holodomor
176,en,Holodomor,2016-10-27 09:31:24,Ymblanter,protect,[[WP:PP#Content disputes|Edit warring / content dispute]]: Why do not you discuss at the talk page.?,"['edit', 'move']","['sysop', 'sysop']",2016-10-30 09:31:00,Holodomor
177,en,Holodomor,2016-02-08 07:21:25,Alex Bakharev,protect,Persistent [[WP:Disruptive editing|disruptive editing]],['edit'],['autoconfirmed'],2016-02-22 07:21:00,Holodomor
178,en,Holodomor,2013-05-30 03:41:54,Drmies,protect,[[WP:PP#Content disputes|Edit warring / Content dispute]]: suspicion of socking,,,2013-06-02 03:41:00,Holodomor
179,en,Holodomor,2012-01-28 01:05:51,Fox,unprotect,Per mediator's request,,,,Holodomor
180,en,Holodomor,2011-10-07 05:43:36,John Vandenberg,modify,restore protection level after formatting changes are complete,,,2029-12-31 23:59:59,Holodomor
181,en,Holodomor,2011-10-07 00:57:28,John Vandenberg,modify,temporary drop protection to allow reference reformatting only,,,2029-12-31 23:59:59,Holodomor
182,en,Holodomor,2011-09-26 02:23:36,Qwyrxian,modify,[[WP:PP#Content disputes|Edit warring / Content dispute]],,,2029-12-31 23:59:59,Holodomor
183,en,Holodomor,2010-11-29 01:39:42,EdJohnston,modify,[[WP:PPOL#Content disputes|Edit warring / Content dispute]]: Protection can be lifted if consensus is reached on Talk,,,2010-12-13 01:39:00,Holodomor
184,en,Holodomor,2009-03-14 05:56:53,Alex Bakharev,modify,Excessive [[WP:VANDALISM|vandalism]],,,2009-03-28 05:56:00,Holodomor
185,en,Holodomor,2008-11-30 06:50:01,Alex Bakharev,modify,to not tempt banned users,,,2008-12-30 06:50:00,Holodomor
186,en,Holodomor,2008-09-25 07:00:13,Alex Bakharev,protect,disruptive editing by IPs/socks,,,2008-10-25 07:00:00,Holodomor
187,en,Holodomor,2008-06-29 10:14:11,Alex Bakharev,protect,"to prevent temptation of sockpuppeting [edit=autoconfirmed:move=autoconfirmed] (expires 10:14, 29 July 2008 (UTC))",,,2008-07-29 10:14:00,Holodomor
188,en,Holodomor,2008-05-20 00:26:21,Alex Bakharev,protect,"to sensitive article to have random IP vandalism [edit=autoconfirmed:move=autoconfirmed] (expires 00:26, 20 June 2008 (UTC))",,,2008-06-20 00:26:00,Holodomor
189,en,Holodomor,2008-04-19 08:34:29,Alex Bakharev,modify,"moving vandalism [edit=autoconfirmed:move=sysop] (expires 04:59, 2 May 2008 (UTC))",,,2008-05-02 04:59:00,Holodomor
190,en,Holodomor,2008-04-02 04:59:55,Alex Bakharev,protect,"stopping vandalism by anonims and socks [edit=autoconfirmed:move=autoconfirmed] (expires 04:59, 2 May 2008 (UTC))",,,2008-05-02 04:59:00,Holodomor
191,en,Holodomor,2007-09-25 13:47:55,Alex Bakharev,protect,"edit warring by IPs [edit=autoconfirmed:move=autoconfirmed] (expires 13:47, October 2, 2007 (UTC))",,,,Holodomor
192,en,Holodomor,2007-03-22 19:51:25,Centrx,unprotect,,,,,Holodomor
193,en,Holodomor,2006-12-24 04:25:24,Tariqabjotu,protect,move-protected: repetitive moving against consensus [edit=autoconfirmed:move=sysop],,,,Holodomor
194,en,Holodomor,2006-12-22 20:54:24,Nakon,protect,IP block evasion [edit=autoconfirmed:move=autoconfirmed],,,,Holodomor
195,en,Holodomor,2006-12-21 19:58:35,Aaron Schulz,unprotect,Page protected for a while; hopefully protection is no longer necessary.,,,,Holodomor
196,en,Holodomor,2006-12-01 04:04:15,Alex Bakharev,protect,move war [edit=autoconfirmed:move=sysop],,,,Holodomor
197,en,Holodomor,2006-11-11 07:30:05,Centrx,unprotect,,,,,Holodomor
198,en,Holodomor,2006-10-14 05:45:58,Alex Bakharev,protect,heated edit conflict including IP editing on both sides [edit=autoconfirmed:move=autoconfirmed],,,,Holodomor
199,en,Holodomor,2006-03-08 01:52:49,Tony Sidaway,unprotect,Protected (with brief respite) since 24 January.  I don't see what good is coming from stopping anyone editing this article.,,,,Holodomor
200,en,Holodomor,2006-02-26 03:14:10,Jossi,protect,edit war [edit=sysop:move=sysop],,,,Holodomor
201,en,Holodomor,2006-02-24 02:57:05,ESkog,unprotect,"unprotect per [[WP:RFPP]] - edit warriors seem to have moved on, and it's been a month",,,,Holodomor
202,en,Holodomor,2006-01-24 03:31:07,PDH,protect,edit waring [edit=sysop:move=sysop],,,,Holodomor
203,de,Holodomor,2023-09-05 04:45:20,Holder,protect,Wiederkehrender [[WP:Vd|Vandalismus]],"['edit', 'move']","['autoconfirmed', 'autoconfirmed']",2029-12-31 23:59:59,Holodomor
204,de,Holodomor,2018-03-08 18:17:05,Magiers,protect,Wiederkehrender [[WP:Vd|Vandalismus]],"['edit', 'move']","['autoconfirmed', 'autoconfirmed']",2018-03-22 18:17:00,Holodomor
205,de,Holodomor,2015-02-19 16:00:53,Doc.Heintz,protect,[[WP:WAR|Edit-War]],,,2015-02-20 16:00:00,Holodomor
206,uk,Голодомор в Україні (1932—1933),2020-08-11 19:15:48,Ɪ,move_prot,"«[[Голодомор в Україні (1932-1933)]]» перейменована на «[[Голодомор в Україні (1932—1933)]]»: Правопис 2019, § 161, I, п. 14: dyskurs.net/pravyla-vzhyvannia-tyre-v-prostomu-rechenni",,,,Holodomor
207,uk,Голодомор в Україні (1932—1933),2015-11-09 19:43:08,Ɪ,move_prot,«[[Голодомор в Україні 1932—1933]]» перейменована на «[[Голодомор в Україні (1932—1933)]]»,,,,Holodomor
208,ru,Голодомор,2022-12-17 07:00:21,MBH,move_prot,"[[Голодомор на Украине]] переименована в [[Голодомор]]: это понятие именуется так, согласно статье",,,,Holodomor
209,ru,Голодомор,2007-05-04 10:42:08,George Shuklin,protect,"пардон, не знал про решение АК. [edit=sysop:move=sysop]",,,,Holodomor
210,ru,Голодомор,2007-05-04 00:20:14,George Shuklin,unprotect,для вынесения на удаление,,,,Holodomor
211,ru,Голодомор,2007-05-02 20:18:35,A.I.,protect,"прекратите войну правок, почему вторая сторона не отписалась в обсуждении? [edit=sysop:move=sysop]",,,,Holodomor
212,en,Borscht,2024-02-20 17:09:32,Courcelles,protect,"[[WP:Arbitration Committee/Procedures#Enforcement|Arbitration enforcement]]: ARBEE enforcement.  And if you don't think it should be under that provision, protected due to sockpuppetry.","['edit', 'move']","['autoconfirmed', 'autoconfirmed']",2029-12-31 23:59:59,Borscht
213,en,Borscht,2022-04-24 11:33:47,El C,protect,[[WP:Arbitration Committee/Procedures#Enforcement|Arbitration enforcement]]: [[WP:ARBEE]]. [[2022 Russian invasion of Ukraine]] -related (believe it or not),"['edit', 'move']","['autoconfirmed', 'autoconfirmed']",2023-04-24 11:33:00,Borscht
214,en,Borscht,2017-05-06 00:04:37,MelanieN,protect,Persistent addition of [[WP:INTREF|unsourced or poorly sourced content]],['edit'],['autoconfirmed'],2017-06-06 00:04:00,Borscht
215,en,Borscht,2016-08-01 02:01:02,TFA Protector Bot,protect,Upcoming TFA ([[WP:BOT|bot protection]]),['move'],['sysop'],2016-08-20 00:00:00,Borscht
216,en,Borscht,2006-01-17 02:03:35,Mzajac,unprotect,maybe cooled off by now...,,,,Borscht
217,en,Borscht,2006-01-14 17:20:49,Mzajac,protect,cooling off a silly revert-war [edit=sysop:move=sysop],,,,Borscht
218,uk,Борщ,2020-12-07 22:25:14,Andriy.v,protect,частий вандалізм,"['edit', 'move']","['autoconfirmed', 'autoconfirmed']",2020-12-21 22:25:00,Borscht
219,ru,Борщ,2023-03-29 16:09:25,Ping08,protect,частый [[ВП:В|вандализм]] и повторяющиеся [[ВП:КОНС|неконсенсусные]] правки,['edit'],['autoconfirmed'],2026-03-29 16:09:00,Borscht
220,ru,Борщ,2022-09-14 17:08:57,Ping08,protect,повторяющиеся [[ВП:КОНС|неконсенсусные]] правки,['edit'],['autoconfirmed'],2023-03-14 17:08:00,Borscht
221,ru,Борщ,2022-07-29 12:32:31,Ле Лой,protect,повторяющиеся [[ВП:КОНС|неконсенсусные]] правки,"['edit', 'move']","['autoconfirmed', 'autoconfirmed']",2022-08-29 12:32:00,Borscht
222,ru,Борщ,2022-07-20 11:53:30,QBA-bot,protect,повторяющиеся [[ВП:КОНС|неконсенсусные]] правки,"['edit', 'move']","['autoconfirmed', 'autoconfirmed']",2022-07-27 11:53:00,Borscht
223,ru,Борщ,2022-04-13 14:48:47,Sigwald,protect,частый [[ВП:В|вандализм]],"['edit', 'move']","['autoconfirmed', 'autoconfirmed']",2022-07-13 14:48:00,Borscht
224,ru,Борщ,2022-03-07 19:45:59,Sigwald,protect,частый [[ВП:В|вандализм]],['edit'],['autoconfirmed'],2022-04-07 19:45:00,Borscht
225,ru,Борщ,2021-12-11 16:39:29,QBA-bot,protect,повторяющиеся [[ВП:КОНС|неконсенсусные]] правки,"['edit', 'move']","['autoconfirmed', 'autoconfirmed']",2021-12-18 16:39:00,Borscht
226,ru,Борщ,2021-11-05 12:01:33,Тара-Амингу,modify,повторяющиеся [[ВП:КОНС|неконсенсусные]] правки,"['edit', 'move']","['autoconfirmed', 'autoconfirmed']",2021-12-05 12:01:00,Borscht
227,ru,Борщ,2021-11-05 12:01:18,Q-bit array,protect,повторяющиеся [[ВП:КОНС|неконсенсусные]] правки,"['edit', 'move']","['autoconfirmed', 'autoconfirmed']",2021-12-05 12:01:00,Borscht
228,ru,Борщ,2020-10-03 23:43:48,Ле Лой,protect,повторяющиеся [[ВП:КОНС|неконсенсусные]] правки,['edit'],['autoconfirmed'],2021-10-03 23:43:00,Borscht
229,ru,Борщ,2020-09-01 09:27:19,QBA-bot,protect,повторяющиеся [[ВП:КОНС|неконсенсусные]] правки,"['edit', 'move']","['autoconfirmed', 'autoconfirmed']",2020-09-08 09:27:00,Borscht
230,ru,Борщ,2020-04-23 20:25:15,QBA-bot,protect,повторяющиеся [[ВП:КОНС|неконсенсусные]] правки,"['edit', 'move']","['autoconfirmed', 'autoconfirmed']",2020-04-30 20:25:00,Borscht
231,ru,Борщ,2019-10-17 05:53:49,OneLittleMouse,protect,повторяющиеся [[ВП:КОНС|неконсенсусные]] правки,"['edit', 'move']","['autoconfirmed', 'autoconfirmed']",2020-04-17 05:53:00,Borscht
232,ru,Борщ,2019-07-31 18:16:05,Well-Informed Optimist,protect,повторяющиеся [[ВП:КОНС|неконсенсусные]] правки,"['edit', 'move']","['autoconfirmed', 'autoconfirmed']",2019-08-31 18:16:00,Borscht
233,ru,Борщ,2018-12-15 10:18:12,Q-bit array,protect,частый [[ВП:В|вандализм]],"['edit', 'move']","['autoconfirmed', 'autoconfirmed']",2018-12-29 10:18:00,Borscht
234,ru,Борщ,2016-09-02 13:26:00,Well-Informed Optimist,modify,,['edit'],['autoconfirmed'],2016-12-02 13:26:00,Borscht
235,ru,Борщ,2016-09-02 05:27:31,Well-Informed Optimist,protect,активная [[ВП:ВОЙ|война правок]],['edit'],['autoconfirmed'],2029-12-31 23:59:59,Borscht
236,ru,Борщ,2015-12-30 20:07:23,Torin,protect,повторяющиеся неконсенсусные правки,['edit'],['autoconfirmed'],2016-03-30 20:07:00,Borscht
237,ru,Борщ,2014-07-06 15:07:20,OneLittleMouse,protect,повторяющиеся неконсенсусные правки,,,2014-07-13 15:07:00,Borscht
238,ru,Борщ,2013-08-27 21:05:08,Petrov Victor,protect,активная [[ВП:ВОЙ|война правок]],,,2013-08-30 21:05:00,Borscht
239,ru,Борщ,2012-10-08 17:30:09,Alex Smotrov,protect,частый [[ВП:В|вандализм]],,,2012-11-08 17:30:00,Borscht
240,uk,Петлюра Симон Васильович,2013-11-29 17:26:08,Aced,modify,війна редагувань/неузгоджені зміни,,,2013-12-29 17:26:00,Symon_Petliura
241,uk,Петлюра Симон Васильович,2010-11-30 16:43:07,Leonst,protect,непродуктивна війна редагувань,,,2029-12-31 23:59:59,Symon_Petliura
242,uk,Петлюра Симон Васильович,2010-08-27 21:42:46,Yakudza,protect,непродуктивна війна редагувань,,,2010-11-27 21:42:00,Symon_Petliura
243,uk,Петлюра Симон Васильович,2010-06-08 10:46:28,Yakudza,protect,надмірний спам,,,2010-07-08 10:46:00,Symon_Petliura
244,ru,"Петлюра, Симон Васильевич",2014-04-07 05:48:56,Dinamik,protect,популярная страница: неочевидные анонимные правки без обсуждения,,,2014-04-14 05:48:00,Symon_Petliura
245,ru,"Петлюра, Симон Васильевич",2014-03-20 05:36:26,Dinamik,protect,популярная страница: неочевидные анонимные правки без обсуждения,,,2014-03-23 05:36:00,Symon_Petliura
246,ru,"Петлюра, Симон Васильевич",2014-03-16 21:10:11,Dinamik,protect,популярная страница: неочевидные анонимные правки без обсуждения,,,2014-03-17 21:10:00,Symon_Petliura
247,ru,"Петлюра, Симон Васильевич",2011-02-10 15:12:49,Rubin16,protect,внесение неконсенсусных правок,,,2011-02-24 15:12:00,Symon_Petliura
248,ru,"Петлюра, Симон Васильевич",2011-01-10 15:21:25,Rubin16,protect,частый [[ВП:В|вандализм]],,,2011-01-17 15:21:00,Symon_Petliura
249,en,Ukrainian People's Republic,2022-11-29 21:53:03,Ymblanter,protect,[[WP:Arbitration Committee/Procedures#Enforcement|Arbitration enforcement]]: general sanctions,"['edit', 'move']","['extendedconfirmed', 'extendedconfirmed']",2029-12-31 23:59:59,Ukrainian_People's_Republic
250,en,Ukrainian People's Republic,2018-06-01 17:35:32,IronGargoyle,protect,Persistent [[WP:Disruptive editing|disruptive editing]],"['edit', 'move']","['autoconfirmed', 'autoconfirmed']",2018-06-08 17:35:00,Ukrainian_People's_Republic
251,en,Ukrainian People's Republic,2013-11-20 15:33:25,NawlinWiki,protect,Persistent [[WP:Sock puppetry|sock puppetry]],,,2014-02-20 15:33:00,Ukrainian_People's_Republic
252,uk,Українська Народна Республіка,2014-06-27 12:22:28,SteveR,protect,важлива сторінка,,,2029-12-31 23:59:59,Ukrainian_People's_Republic
253,ru,Украинская Народная Республика,2022-03-14 13:09:04,Oleg Yunakov,protect,повторяющиеся [[ВП:КОНС|неконсенсусные]] правки: https://ru.wikipedia.org/w/index.php?title=Википедия:Установка_защиты&oldid=120637465#Украинская_Народная_Республика,"['edit', 'move']","['autoconfirmed', 'autoconfirmed']",2029-12-31 23:59:59,Ukrainian_People's_Republic
254,ru,Украинская Народная Республика,2021-07-22 09:59:02,Lesless,modify,частый [[ВП:В|вандализм]],"['edit', 'move']","['autoconfirmed', 'autoconfirmed']",2022-01-22 09:58:00,Ukrainian_People's_Republic
255,ru,Украинская Народная Республика,2021-07-22 09:37:04,QBA-bot,protect,повторяющиеся [[ВП:КОНС|неконсенсусные]] правки,"['edit', 'move']","['autoconfirmed', 'autoconfirmed']",2021-07-29 09:37:00,Ukrainian_People's_Republic
256,ru,Украинская Народная Республика,2020-05-15 07:09:50,Wulfson,protect,,"['edit', 'move']","['autoconfirmed', 'autoconfirmed']",2020-08-15 07:09:00,Ukrainian_People's_Republic
257,ru,Украинская Народная Республика,2019-05-20 16:04:31,Wulfson,protect,повторяющиеся [[ВП:КОНС|неконсенсусные]] правки,"['edit', 'move']","['autoconfirmed', 'autoconfirmed']",2019-05-27 16:04:00,Ukrainian_People's_Republic
258,ru,Украинская Народная Республика,2019-02-04 12:53:24,Deinocheirus,protect,частый [[ВП:В|вандализм]],"['edit', 'move']","['autoconfirmed', 'autoconfirmed']",2019-02-18 12:53:00,Ukrainian_People's_Republic
259,ru,Украинская Народная Республика,2016-02-18 18:12:46,Wulfson,protect,частый [[ВП:В|вандализм]],['edit'],['autoconfirmed'],2016-02-25 18:12:00,Ukrainian_People's_Republic
260,uk,Грушевський Михайло Сергійович,2018-11-14 11:48:36,VoidWanderer,protect,частий вандалізм,"['edit', 'move']","['autoconfirmed', 'autoconfirmed']",2018-12-14 11:48:00,Mykhailo_Hrushevsky
261,uk,Грушевський Михайло Сергійович,2018-01-25 17:15:21,VoidWanderer,protect,частий вандалізм,"['edit', 'move']","['autoconfirmed', 'autoconfirmed']",2018-02-01 17:15:00,Mykhailo_Hrushevsky
262,uk,Грушевський Михайло Сергійович,2010-03-29 10:51:22,Leonst,modify,занадто суворо,,,2010-04-05 10:09:00,Mykhailo_Hrushevsky
263,uk,Грушевський Михайло Сергійович,2010-03-29 10:09:11,Erud,protect,непродуктивна війна редагувань,,,2010-04-05 10:09:00,Mykhailo_Hrushevsky
264,uk,Грушевський Михайло Сергійович,2006-12-06 22:33:31,Yakudza,unprotect,загроза вандалізму минула,,,,Mykhailo_Hrushevsky
265,uk,Грушевський Михайло Сергійович,2006-04-06 11:44:40,Ilya,protect,[edit=autoconfirmed:move=autoconfirmed],,,,Mykhailo_Hrushevsky
266,ru,"Грушевский, Михаил Сергеевич",2012-01-07 18:37:51,Wanderer777,protect,частый [[ВП:В|вандализм]],,,2012-07-07 18:37:00,Mykhailo_Hrushevsky
267,ru,"Грушевский, Михаил Сергеевич",2010-02-19 09:27:41,Wanderer777,protect,активная [[ВП:ВОЙ|война правок]],,,2010-03-19 09:27:00,Mykhailo_Hrushevsky
268,ru,"Грушевский, Михаил Сергеевич",2010-02-15 21:26:30,Alex Smotrov,protect,активная [[ВП:ВОЙ|война правок]],,,2010-02-16 21:26:00,Mykhailo_Hrushevsky
269,ru,"Грушевский, Михаил Сергеевич",2009-10-02 05:18:23,Victoria,protect,активная [[ВП:ВОЙ|война правок]],,,2009-11-02 05:18:00,Mykhailo_Hrushevsky
270,ru,"Грушевский, Михаил Сергеевич",2008-03-27 10:46:33,OckhamTheFox,unprotect,прошло почти 2 года,,,,Mykhailo_Hrushevsky
271,ru,"Грушевский, Михаил Сергеевич",2006-05-20 11:58:54,С. Л.,protect,Частичная защита - вандализм наблюд. только со стороны незарегистрир. участнико [edit=autoconfirmed:move=autoconfirmed],,,,Mykhailo_Hrushevsky
272,ru,"Грушевский, Михаил Сергеевич",2006-04-02 14:54:12,Maximaximax,protect,война правок [edit=sysop:move=sysop],,,,Mykhailo_Hrushevsky
273,en,Nikolai Gogol,2022-10-24 20:50:35,Ymblanter,protect,[[WP:Arbitration Committee/Procedures#Enforcement|Arbitration enforcement]]: general sanctions,"['edit', 'move']","['extendedconfirmed', 'extendedconfirmed']",2029-12-31 23:59:59,Nikolai_Gogol
274,en,Nikolai Gogol,2022-03-05 14:20:35,Favonian,protect,Persistent [[WP:Disruptive editing|disruptive editing]]: requested at [[WP:RFPP]],"['edit', 'move']","['autoconfirmed', 'autoconfirmed']",2022-09-05 14:20:00,Nikolai_Gogol
275,en,Nikolai Gogol,2020-05-05 23:13:48,Materialscientist,protect,Persistent [[WP:Disruptive editing|disruptive editing]],['edit'],['autoconfirmed'],2020-08-05 23:13:00,Nikolai_Gogol
276,de,Nikolai Wassiljewitsch Gogol,2023-06-21 20:38:06,Dandelo,protect,[[WP:WAR|Edit-War]],"['edit', 'move']","['autoconfirmed', 'autoconfirmed']",2023-09-21 20:38:00,Nikolai_Gogol
277,uk,Гоголь Микола Васильович,2020-08-06 13:21:49,Shiro D. Neko,protect,частий вандалізм,"['edit', 'move']","['autoconfirmed', 'autoconfirmed']",2029-12-31 23:59:59,Nikolai_Gogol
278,uk,Гоголь Микола Васильович,2019-02-04 09:24:51,Нестеренко Оля,protect,частий вандалізм,"['edit', 'move']","['autoconfirmed', 'autoconfirmed']",2019-02-05 09:24:00,Nikolai_Gogol
279,uk,Гоголь Микола Васильович,2017-05-31 13:53:57,Goo3,protect,війна редагувань/неузгоджені зміни,"['edit', 'move']","['autoconfirmed', 'autoconfirmed']",2018-05-31 13:53:00,Nikolai_Gogol
280,uk,Гоголь Микола Васильович,2017-01-28 18:44:10,Green Zero,modify,війна редагувань/неузгоджені зміни: на СО,"['edit', 'move']","['sysop', 'sysop']",2017-01-29 18:44:00,Nikolai_Gogol
281,uk,Гоголь Микола Васильович,2009-04-01 09:37:48,Gutsul,protect,популярна сторінка,,,2029-12-31 23:59:59,Nikolai_Gogol
282,ru,"Гоголь, Николай Васильевич",2023-07-01 15:20:36,Lesless,protect,повторяющиеся [[ВП:КОНС|неконсенсусные]] правки,"['edit', 'move']","['autoconfirmed', 'autoconfirmed']",2024-07-01 15:20:00,Nikolai_Gogol
283,ru,"Гоголь, Николай Васильевич",2022-06-01 18:05:19,Lesless,protect,повторяющиеся [[ВП:КОНС|неконсенсусные]] правки,"['edit', 'move']","['autoconfirmed', 'autoconfirmed']",2023-06-01 18:05:00,Nikolai_Gogol
284,ru,"Гоголь, Николай Васильевич",2021-12-01 15:42:49,Oleg Yunakov,protect,повторяющиеся [[ВП:КОНС|неконсенсусные]] правки: https://ru.wikipedia.org/w/index.php?title=Википедия%3AУстановка_защиты&type=revision&diff=118246151&oldid=118246084,"['edit', 'move']","['autoconfirmed', 'autoconfirmed']",2022-06-01 15:42:00,Nikolai_Gogol
285,ru,"Гоголь, Николай Васильевич",2021-11-24 05:16:03,QBA-bot,protect,повторяющиеся [[ВП:КОНС|неконсенсусные]] правки,"['edit', 'move']","['autoconfirmed', 'autoconfirmed']",2021-12-01 05:16:00,Nikolai_Gogol
286,ru,"Гоголь, Николай Васильевич",2021-10-25 09:05:33,QBA-bot,protect,повторяющиеся [[ВП:КОНС|неконсенсусные]] правки,"['edit', 'move']","['autoconfirmed', 'autoconfirmed']",2021-11-01 09:05:00,Nikolai_Gogol
287,ru,"Гоголь, Николай Васильевич",2021-04-02 08:44:44,OneLittleMouse,protect,частый [[ВП:В|вандализм]],"['edit', 'move']","['autoconfirmed', 'autoconfirmed']",2021-07-02 08:44:00,Nikolai_Gogol
288,ru,"Гоголь, Николай Васильевич",2021-01-30 15:35:30,Тара-Амингу,protect,повторяющиеся [[ВП:КОНС|неконсенсусные]] правки,['edit'],['autoconfirmed'],2021-02-13 15:35:00,Nikolai_Gogol
289,ru,"Гоголь, Николай Васильевич",2020-01-20 18:10:03,Lesless,protect,повторяющиеся [[ВП:КОНС|неконсенсусные]] правки: и вандализм: продление полузащиты с учётом истории,"['edit', 'move']","['autoconfirmed', 'autoconfirmed']",2021-01-20 18:10:00,Nikolai_Gogol
290,ru,"Гоголь, Николай Васильевич",2019-07-13 12:56:10,Lesless,protect,"повторяющиеся [[ВП:КОНС|неконсенсусные]] правки: и частый вандализм, по запросу на ЗС","['edit', 'move']","['autoconfirmed', 'autoconfirmed']",2020-01-13 12:56:00,Nikolai_Gogol
291,ru,"Гоголь, Николай Васильевич",2019-01-09 19:05:57,Q-bit array,protect,повторяющиеся [[ВП:КОНС|неконсенсусные]] правки,"['edit', 'move']","['autoconfirmed', 'autoconfirmed']",2019-04-09 19:05:00,Nikolai_Gogol
